Player,Range,Num Rushes,Average Rush,Num TDs,Normalized Average Rush,Normalized Num Rushes,Normalized TD Rate,Normalized Num TDs
Fred Taylor,51-52,56,5.75,1,1.3436536154900616,5.481943171402383,5.1268796992481205,28.10526315789474
Fred Taylor,53-54,62,4.0,0,0.9266010646878529,5.763927576601671,0.0,0.0
Fred Taylor,55-56,61,4.459016393442623,0,0.9877387309656506,5.229410820356398,0.0,0.0
Fred Taylor,57-58,86,4.313953488372093,0,0.9856051888643512,7.656552184061354,0.0,0.0
Fred Taylor,59-60,78,5.230769230769231,0,1.180830664683194,5.859051906034605,0.0,0.0
Fred Taylor,61-62,66,6.2272727272727275,1,1.3749215336519638,5.456572224802601,5.150717703349283,28.10526315789474
Fred Taylor,63-64,72,4.486111111111111,1,0.9990992896889502,5.691783863804589,4.079106280193237,23.217391304347824
Fred Taylor,65-66,93,3.827956989247312,0,0.8351682582328261,6.647302904564315,0.0,0.0
Fred Taylor,67-68,74,4.594594594594595,0,1.0260423300051371,5.596374451210877,0.0,0.0
Fred Taylor,69-70,84,5.2976190476190474,1,1.180842614012245,5.935688765383088,4.734962406015038,28.10526315789474
Fred Taylor,71-72,76,6.0394736842105265,1,1.3142352239822859,5.588543101074085,4.777631578947368,26.7
Fred Taylor,73-74,93,4.741935483870968,0,1.0480988145968153,7.620377474297989,0.0,0.0
Fred Taylor,75-76,63,4.222222222222222,0,0.9390544298768376,4.507234726688103,0.0,0.0
Fred Taylor,77-78,71,5.507042253521127,1,1.2127839432672636,6.700954400848357,6.130010834236186,41.07692307692308
Fred Taylor,79-80,132,5.96969696969697,1,1.3159652638610555,5.572173913043478,3.993055555555556,22.25
Fred Taylor,81-82,40,5.0,0,1.0956530869382612,5.117393387637758,0.0,0.0
Fred Taylor,83-84,44,4.0227272727272725,0,0.9015912253012247,6.341700404858299,0.0,0.0
Fred Taylor,85-86,33,4.181818181818182,0,0.8886992094182797,4.747306034482759,0.0,0.0
